title,num_peaks,search_mean,search_volume,budget,genres,original_language,production_companies,production_countries,release_date,runtime,weekend_rev,weekend_rev_mean,num_theaters,success,day,month,holiday,year,log_budget,log_weekend_rev,log_weekend_rev_mean,views,likes,dislikes,dt_main,dt_trailers,dt_trailers_cat,views_proxy,like_score,like_score_proxy,log_views,log_like_score,log_search_mean,log_search_volume,log_views_proxy,log_like_score_proxy
Alpha and Omega,3,12.98076923076923,675,20000000,"['Family', 'Animation']",en,"['Lions Gate Family Entertainment', 'Relativity Media', 'Crest Animation Productions']","['United States of America', 'India']",2010-09-17,88.0,9106906,3469,2625.0,0.45534529999999995,Fri,Sep,Yes,2010,7.301029995663981,6.959370853882092,3.54020429984206,5266.0,9.0,0.0,47,70,pos,219.0,5266.0,219.0,3.7214808547700495,3.7214808547700495,1.1133004291962258,2.829303772831025,2.3404441148401185,5.389071729816501
American Reunion,2,12.716981132075471,674,50000000,['Comedy'],en,['Universal Pictures'],['United States of America'],2012-04-04,113.0,21514080,6740,3192.0,0.4302816,Wed,Apr,No,2012,7.698970004336019,7.332722779214013,3.82865989653532,3714093.0,7193.0,230.0,157,-112,neg,254634.0,3599012.656473124,246744.2222820962,6.569852774169821,6.556183373917921,1.1043840269345306,2.82865989653532,5.405916392351906,12.41610754175146
American Sniper,1,4.480769230769231,233,58800000,"['War', 'Action']",en,"['Village Roadshow Pictures', 'Malpaso Productions', 'Warner Bros.', 'RatPac-Dune Entertainment', 'Mad Chance Productions', '22 & Indiana Pictures']",['United States of America'],2014-12-11,133.0,633456,158364,4.0,0.010773061224489795,Thu,Dec,Yes,2014,7.769377326076138,5.801716454072112,5.1996564627441515,11073997.5,33357.0,2804.5,74,0,zero,668414.0,10215155.195650069,616575.2470998161,7.044304421132179,7.009244969118485,0.6513525773912198,2.367355921026019,5.825045537659223,13.33193564945034
American Ultra,1,6.943396226415095,368,28000000,"['Comedy', 'Action']",en,"['Lionsgate', 'Likely Story', 'FilmNation Entertainment', 'Circle of Confusion', 'The Bridge Finance Company', 'Merced Media Partners', 'PalmStar Media']","['Switzerland', 'United States of America']",2015-08-19,96.0,5454284,1963,2779.0,0.19479585714285716,Wed,Aug,No,2015,7.447158031342219,6.736737747544319,3.292920299600006,597171.6666666665,3042.666666666666,118.66666666666669,87,0,zero,52585.0,574755.6909883311,50611.1218894981,5.776099194059306,5.759483280163313,0.8415719490727286,2.5658478186735176,4.7208618782551275,10.831926631310743
And So It Goes,4,11.826923076923077,615,18000000,"['Comedy', 'Drama', 'Romance']",en,"['Castle Rock Entertainment', 'Envision Entertainment', 'ASIG Productions']",['United States of America'],2014-07-20,94.0,4642329,2635,1762.0,0.2579071666666667,Sun,Jul,No,2014,7.255272505103306,6.6667359154868535,3.420780619548565,139229.0,94.0,18.0,77,0,zero,7808.0,116852.91071428571,6553.142857142857,5.143729703868122,5.067639534797639,1.0728717721406176,2.788875115775417,3.8925398046586355,8.787700039067838
Annie,1,12.826923076923077,667,65000000,"['Comedy', 'Drama', 'Family']",en,"['Columbia Pictures', 'Olive Bridge Entertainment', 'Sony Pictures Entertainment (SPE)', 'Overbrook Entertainment', 'Marcy Media']",['United States of America'],2014-12-19,119.0,510632,36473,14.0,0.007855876923076923,Fri,Dec,Yes,2014,7.812913356642857,5.708108027444247,4.5619714866442305,5505717.0,19999.0,3055.0,292,0,zero,1119547.0,4776127.10518782,971190.2686301726,6.740813884409825,6.679075875982947,1.1081224902817497,2.824125833916549,6.049042330529775,13.78627767929295
Anomalisa,1,12.433962264150944,659,8000000,"['Animation', 'Comedy', 'Drama', 'Romance']",en,['Starburns Industries'],['United States of America'],2015-12-30,90.0,135222,33806,4.0,0.01690275,Wed,Dec,Yes,2015,6.903089986991943,5.131047355076954,4.528993787130841,246054.0,663.75,37.75,59,0,zero,17554.0,232813.03278688525,16609.362081254454,5.391030429576591,5.367007288301738,1.094609544993221,2.8188854145940097,4.244376094020572,9.717721796165696
Another Happy Day,4,16.346153846153847,850,4000000,"['Comedy', 'Drama']",en,['Filmula'],['United States of America'],2011-11-18,119.0,8464,4232,2.0,0.002116,Fri,Nov,Yes,2011,6.6020599913279625,3.927575654691111,3.6265456590271294,94440.0,109.0,10.0,299,-231,neg,10987.0,86503.86554621848,10063.72268907563,4.975155978406689,4.937035514954783,1.2134155820794936,2.929418925714293,4.0408791245157865,9.216692423818495
Apollo 18,1,12.50943396226415,663,5000000,"['Horror', 'Thriller', 'Science Fiction']",en,"['Bazelevs Production', 'Dimension Films', 'Bekmambetov Projects Ltd.']","['Canada', 'United States of America']",2011-07-20,86.0,8704271,2615,3329.0,1.7408542,Wed,Jul,No,2011,6.698970004336019,6.9397324039502015,3.417471693203293,2282638.0,3068.0,389.0,150,0,zero,134695.0,2025783.4492334393,119538.4032398033,6.358437042866495,6.306593018601031,1.097237658803984,2.821513528404773,5.129351474618958,11.691392964750161
Arbitrage,2,8.415094339622641,446,12000000,"['Drama', 'Thriller']",en,"['Lionsgate', 'Artina Films', 'Lucky Monkey Pictures', 'Green Room Films', 'Treehouse Pictures', 'Alvernia Studios', 'LB Productions', 'Parlay Films']",['United States of America'],2012-09-14,100.0,2002165,10163,197.0,0.16684708333333334,Fri,Sep,Yes,2012,7.079181246047625,6.30149986516963,4.00702192557868,1038615.0,841.0,92.0,236,-154,neg,111112.0,936200.6591639871,100155.61843515541,6.0164545905199525,5.971368942571365,0.9250589891113528,2.649334858712142,5.045760964902633,11.514480439721659
Area 51,4,21.153846153846153,1100,5000000,"['Horror', 'Thriller', 'Science Fiction']",en,['Insurge Pictures'],['United States of America'],2015-05-15,91.0,7556,472,16.0,0.0015112,Fri,May,Yes,2015,6.698970004336019,3.8782919492497965,2.673941998634088,10391897.0,33463.0,2753.0,257,-112,neg,2129759.0,9601945.25378286,1967862.9726364037,7.016694833546754,6.982359225477368,1.325389341523426,3.041392685158225,6.3283304621749945,14.49245872644481
Argo,2,13.716981132075471,727,44500000,"['Drama', 'Thriller']",en,"['GK Films', 'Warner Bros.', 'Smokehouse Pictures']",['United States of America'],2012-10-11,120.0,19458109,6020,3232.0,0.4372608764044944,Thu,Oct,Yes,2012,7.648360010980933,7.2891006318845495,3.779596491257824,95241.0,304.0,25.0,158,-119,neg,7162.0,88003.84194528876,6617.775075987842,4.978823946709763,4.944501632368542,1.1372585412582488,2.8615344108590377,3.855034316675884,8.797514501199228
Arrival,1,6.113207547169812,324,47000000,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']",en,"['Paramount Pictures', '21 Laps Entertainment', 'FilmNation Entertainment', 'Lava Bear Films']",['United States of America'],2016-11-10,113.0,4806763,2839,1693.0,0.10227155319148937,Thu,Nov,Yes,2016,7.672097857935718,6.681852709536673,3.4531653925258574,7228892.333333332,31813.0,1663.0,88,0,zero,1178042.0,6869779.8960548835,1119519.9589556698,6.859071756440505,6.836942822727655,0.7862691406058231,2.510545010206612,6.071160774358621,13.928410543317288
Austenland,2,11.716981132075471,621,4900000,"['Comedy', 'Romance']",en,"['Fickle Fish Films', 'Moxie Pictures']","['United Kingdom', 'United States of America']",2013-08-15,97.0,40662,10166,4.0,0.008298367346938777,Thu,Aug,No,2013,6.690196080028514,4.609188736023669,4.0071501053666845,593088.6666666665,1297.6666666666667,87.33333333333331,207,-168,neg,66650.0,555690.5365423184,62447.28038507823,5.773119625177905,5.744833000775937,1.068815730575791,2.79309160017658,4.823800153749878,11.042077965927762
Baby Driver,1,6.056603773584905,321,34000000,"['Action', 'Crime']",en,"['Big Talk Productions', 'TriStar Pictures', 'Media Rights Capital', 'Working Title Films', 'Double Negative']","['United Kingdom', 'United States of America']",2017-06-28,113.0,20553320,6371,3226.0,0.6045094117647059,Wed,Jun,No,2017,7.531478917042255,7.31288198393575,3.804207605082041,3202414.0,16518.0,752.0,108,0,zero,1048063.0,3062968.9896931094,1002426.440880139,6.505477475707296,6.486142599916811,0.782229162804083,2.506505032404872,6.020387389260312,13.817934059790074
Bachelorette,2,11.826923076923077,615,3000000,"['Comedy', 'Romance']",en,"['Gary Sanchez Productions', 'BCDF Pictures']",['United States of America'],2012-08-06,87.0,181494,3862,47.0,0.060498,Mon,Aug,No,2012,6.477121254719663,5.258862272292446,3.586812269443376,1271195.0,1238.0,114.0,197,-140,neg,113520.0,1164008.4393491123,103948.04733727811,6.104212175989223,6.065956129067704,1.0728717721406176,2.788875115775417,5.055072382449418,11.551646508475557
Bad Grandpa,1,6.90566037735849,366,15000000,['Comedy'],en,"['Paramount Pictures', 'MTV Films', 'Dickhouse Productions']",['United States of America'],2013-10-22,92.0,32055177,9609,3336.0,2.1370118,Tue,Oct,Yes,2013,7.176091259055681,7.5058981792828,3.982678193383484,25965459.0,136271.0,4384.0,79,0,zero,1246216.0,25156155.582019836,1207373.3641605347,7.414396004166017,7.400644272024222,0.8392052157936216,2.5634810853944106,6.095593322803114,14.003957784607946
Bad Santa 2,1,5.811320754716981,308,26000000,"['Comedy', 'Crime', 'Drama']",en,"['Ingenious Media', 'Broad Green Pictures', 'Miramax']",['United States of America'],2016-11-23,87.0,6176680,2115,2920.0,0.23756461538461535,Wed,Nov,Yes,2016,7.414973347970817,6.790755102093057,3.325310371711061,855077.5,1278.25,200.5,108,0,zero,168827.0,739139.6885038039,145936.1709213863,5.932005478818245,5.868726522580833,0.7642748468996552,2.4885507165004443,5.227441903268979,11.890924619627087
Bad Teacher,1,7.673076923076923,399,20000000,['Comedy'],en,"['Columbia Pictures', 'Mosaic Media Group']",['United States of America'],2011-05-16,92.0,31603106,10365,3049.0,1.5801553,Mon,May,Yes,2011,7.301029995663981,7.499729767820043,4.01556930642988,533532.0,1314.0,111.0,85,0,zero,17840.0,491972.6652631579,16450.35789473684,5.727160472507715,5.691940973386948,0.8849695520519492,2.6009728956867484,4.251394850040104,9.708102512475806
Bad Words,4,15.98076923076923,831,9500000,['Comedy'],en,"['Darko Entertainment', 'Aggregate Film']",['United States of America'],2013-09-06,88.0,113301,18884,6.0,0.01192642105263158,Fri,Sep,Yes,2013,6.977723605288848,5.0542337429840085,4.2760939917592165,61432.75,242.66666666666663,6.333333333333332,82,63,pos,5067.0,59870.20348058902,4938.120481927711,4.78839995668524,4.777210734182879,1.2035976801493118,2.919601023784111,3.704750904290671,8.504740068539778
Baggage Claim,2,12.115384615384615,630,8500000,['Comedy'],en,['Sneak Preview Productions'],['United States of America'],2013-09-27,96.0,9031102,4455,2027.0,1.0624825882352942,Fri,Sep,Yes,2013,6.929418925714293,6.955740747358719,3.6488477083728936,746458.0,1282.0,103.0,47,98,pos,62312.0,690945.2389891697,57677.966787003614,5.873005376854904,5.839443628637235,1.0833372058187825,2.7993405494535817,4.7945716908314635,10.96263052145896
Barefoot,4,25.673076923076923,1335,6000000,"['Comedy', 'Drama', 'Romance']",en,['WhiteFlame Productions'],['United States of America'],2014-02-02,90.0,11767,654,18.0,0.0019611666666666666,Sun,Feb,Yes,2014,6.778151250383644,4.070665753453728,2.815577748324267,44518.0,9.0,0.0,287,-196,neg,7297.0,44518.0,7297.0,4.648535645139884,4.648535645139884,1.409477922065795,3.125481265700594,3.8631443462526676,8.89521858376562
Bastille Day,2,3.3962264150943398,180,20000000,['Action'],en,"['StudioCanal', 'TF1 Films Production', 'Canal+', 'Vendome Pictures', 'Anonymous Content', 'Anton Capital Entertainment (ACE)', 'Amazon Prime Instant Video']","['Luxembourg', 'France', 'United Kingdom', 'United States of America']",2016-04-22,92.0,41546,415,100.0,0.0020773000000000002,Fri,Apr,No,2016,7.301029995663981,4.618529216771114,2.6180480967120925,686937.5,2632.0,101.75,68,217,pos,208495.0,661369.7302240512,200734.82944673067,5.836917225211104,5.820444314107328,0.5309966355025171,2.255272505103306,5.319095644449121,12.209740059572331
Battleship,2,7.264150943396227,385,209000000,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",en,"['Universal Pictures', 'Hasbro', 'Bluegrass Films', 'Film 44']",['United States of America'],2012-04-11,131.0,25534825,6920,3690.0,0.1221761961722488,Wed,Apr,No,2012,8.320146286111052,7.407132885814242,3.8401060944567584,2632887.5,4787.5,375.5,262,-196,neg,288868.0,2441400.1367906258,267858.90954871196,6.420432302640811,6.387638964570267,0.8611848599077117,2.5854607295085006,5.4606994345643365,12.498215663958108
Baywatch,2,7.596153846153846,395,69000000,"['Action', 'Comedy']",en,"['Paramount Pictures', 'Montecito Picture Company, The', 'Flynn Picture Company', 'Fremantle Productions', 'Seven Bucks Productions', 'Skydance Media', 'Uncharted']",['United States of America'],2017-05-12,116.0,18503871,5074,3647.0,0.26817204347826085,Fri,May,Yes,2017,7.838849090737256,7.267262592082956,3.7053504628857117,1844083.1428571432,5885.571428571428,935.1428571428572,159,-105,neg,685068.0,1591253.1448857775,591142.8742695571,6.2657804978835845,6.201739274983905,0.8805937519916611,2.59659709562646,5.835733681797598,13.289813017204496
Beastly,4,18.884615384615383,982,17000000,"['Drama', 'Fantasy', 'Romance']",en,"['CBS Films', ""Mel's Cite du Cinema"", 'Storefront Films']",['United States of America'],2011-01-21,86.0,9851102,5047,1952.0,0.5794765882352941,Fri,Jan,Yes,2011,7.230448921378274,6.993484815852843,3.703033304733686,11104098.0,37614.0,1598.0,271,-224,neg,1058463.0,10651574.573395899,1015327.63648883,7.045483286024272,7.027413812280962,1.2761081441521505,2.99211148778695,6.0246756812721225,13.830721912941343
Beasts of No Nation,1,4.3076923076923075,224,6000000,"['Drama', 'War']",en,"['Participant Media', 'Focus Features', 'Red Crown Productions']",['United States of America'],2015-09-11,137.0,51003,1645,31.0,0.0085005,Fri,Sep,Yes,2015,6.778151250383644,4.70759572208082,3.216165902285993,2766517.0,8187.0,633.0,47,0,zero,140569.0,2567967.650680272,130480.54455782313,6.441933343259193,6.409589548516932,0.6342446746993636,2.3502480183341627,5.147889555297198,11.778979410782686
Beasts of the Southern Wild,2,8.037735849056604,426,1800000,"['Drama', 'Fantasy']",en,"['Journeyman Pictures', 'Court 13 Pictures', 'Cinereach']",['United States of America'],2012-06-29,93.0,169702,42426,4.0,0.09427888888888887,Fri,Jun,No,2012,6.2552725051033065,5.229686960666795,4.62763208762763,229571.0,779.0,20.0,152,-91,neg,15868.0,223824.54192740927,15470.803504380476,5.360917025993231,5.349907704351804,0.9051337295019299,2.629409599102719,4.200522191802113,9.646709881738694
Beautiful Creatures,2,13.528301886792454,717,60000000,"['Fantasy', 'Drama', 'Romance']",en,"['Alcon Entertainment', 'Warner Bros.', 'Belle Pictures', '3 Arts Entertainment']",['United States of America'],2013-02-13,124.0,9134,1304,7.0,0.00015223333333333334,Wed,Feb,Yes,2013,7.778151250383644,3.9606610072709816,3.115277591395901,4684059.0,13931.0,898.0,38,112,pos,357017.0,4400406.361116731,335397.115584328,6.670622356770321,6.643492783813858,1.1312432860670112,2.8555191556678,5.552688896309426,12.7230705284068
Before I Fall,4,12.0,624,5000000,"['Mystery', 'Drama', 'Thriller']",en,"['Jon Shestack Productions', 'Awesomeness Films']",['United States of America'],2017-03-02,98.0,4690214,1999,2346.0,0.9380428,Thu,Mar,No,2017,6.698970004336019,6.6711926586849835,3.3008127941181167,7387299.0,50963.0,1149.0,39,63,pos,1704761.0,7224418.923414952,1667173.2968030395,6.868485677391386,6.858802921531969,1.0791812460476249,2.795184589682424,6.231663501418409,14.326640113620112
Before Midnight,1,6.903846153846154,359,3000000,"['Romance', 'Drama']",en,"['Sony Pictures Classics', 'Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth']","['Greece', 'United States of America']",2013-04-05,108.0,246914,49383,5.0,0.08230466666666666,Fri,Apr,No,2013,6.477121254719663,5.392545715085323,4.693577469635403,333063.66666666674,938.6666666666664,43.66666666666666,75,0,zero,13561.0,318258.32552878646,12958.186630471666,5.522527258849038,5.502779773469189,0.83909110494352,2.5550944485783194,4.132291715966803,9.469483039628184
Beginners,4,12.73076923076923,662,3200000,"['Drama', 'Romance', 'Comedy']",en,"['Parts and Labor', 'Olympus Pictures', 'Focus Features']",['United States of America'],2010-09-11,105.0,141340,28268,5.0,0.04416875,Sat,Sep,Yes,2010,6.505149978319906,5.150265086978703,4.451295082642685,2441136.0,6028.0,225.0,174,203,pos,298704.0,2353297.266592036,287955.8151287382,6.387591975404172,6.371676790366098,1.1048546458049007,2.8208579894397,5.475241038360058,12.570562327656196
Bernie,4,23.754716981132077,1259,5000000,"['Comedy', 'Crime', 'Drama']",en,"['Castle Rock Entertainment', 'Horsethief Pictures', 'Mandalay Vision', 'Wind Dancer Productions', 'Detour Filmproduction']",['United States of America'],2012-04-27,100.0,85805,28602,3.0,0.017161000000000003,Fri,Apr,No,2012,6.698970004336019,4.933512595647548,4.456396402310687,71072.0,43.0,11.0,61,259,pos,9359.0,56594.37037037037,7452.537037037037,4.85169853686838,4.752773232624998,1.3757498605070735,3.1000257301078626,3.971229447276241,8.916309795286544
Best Man Down,3,5.519230769230769,287,1500000,"['Comedy', 'Drama']",en,['KODA Entertainment'],['United States of America'],2012-10-20,90.0,1171,586,2.0,0.0007806666666666668,Sat,Oct,Yes,2012,6.176091259055681,3.068556895072363,2.767897616018091,890377.0,590.0,59.0,293,-98,neg,117144.0,809433.6363636364,106494.54545454546,5.949573932883148,5.908181247724922,0.7418785530991931,2.4578818967339924,5.068720049368127,11.575849046430768
Better Living Through Chemistry,5,5.9423076923076925,309,5000000,"['Drama', 'Comedy']",en,"['Aegis Film Fund', 'Altus Productions', 'Ealing Metro International', 'Occupant Entertainment']","['United Kingdom', 'United States of America']",2014-03-14,91.0,46435,761,61.0,0.009287,Fri,Mar,No,2014,6.698970004336019,4.666845449884051,2.8813846567705728,1449765.0,2511.0,153.0,54,231,pos,241769.0,1366501.4695945946,227883.61824324325,6.161297610873281,6.135610103087941,0.7739551357900355,2.4899584794248346,5.383400614175565,12.33659033131295
Big Eyes,1,8.69811320754717,461,10000000,['Drama'],en,"['The Weinstein Company', 'Silverwood Films', 'Electric City Entertainment', 'Tim Burton Productions']","['Canada', 'United States of America']",2014-12-24,105.0,3001738,2297,1307.0,0.3001738,Wed,Dec,Yes,2014,7.0,6.477372783137146,3.3611609951950263,3841769.0,14668.0,379.0,101,0,zero,312918.0,3745003.501827607,305036.3011896059,6.58453124781319,6.57345222812993,0.9394250557888592,2.663700925389648,5.495430545811046,12.628186068800986
Birdman,1,5.716981132075472,303,18000000,"['Drama', 'Comedy']",en,"['Worldview Entertainment', 'New Regency Pictures', 'TSG Entertainment', 'Le Grisbi Productions', 'M Productions']",['United States of America'],2014-08-27,119.0,424397,106099,4.0,0.023577611111111108,Wed,Aug,No,2014,7.255272505103306,5.6277723052763085,5.0257112906258605,2671427.0,7658.0,620.0,80,0,zero,159727.0,2471344.2819521623,147763.8760570186,6.426743311054825,6.392933251001752,0.757166758901516,2.481442628502305,5.203378334797765,11.903370846642078
Black Nativity,1,3.9622641509433962,210,17500000,"['Drama', 'Music']",en,"['Fox Searchlight Pictures', 'Malvern Pictures']",['United States of America'],2013-11-27,93.0,3669530,2421,1516.0,0.20968742857142855,Wed,Nov,Yes,2013,7.2430380486862935,6.5646104425959955,3.383994789441733,7102.0,52.0,19.0,150,0,zero,634.0,5201.4647887323945,464.3380281690141,3.851380667965597,3.7161256628813204,0.5979434251331301,2.322219294733919,2.8020892578817325,6.140612795977338
Black Swan,1,9.826923076923077,511,13000000,"['Drama', 'Thriller']",en,"['Fox Searchlight Pictures', 'Dune Entertainment', 'Protozoa Pictures', 'Cross Creek Pictures']",['United States of America'],2010-12-02,108.0,1443809,80212,18.0,0.11106223076923076,Thu,Dec,Yes,2010,7.113943352306838,6.159509744665406,4.904239345141164,26697098.0,45062.0,2232.0,109,0,zero,1065538.0,25437151.225863747,1015250.8427284645,7.426464055706031,7.405468471907036,0.9924175564999136,2.708420900134713,6.027568942455696,13.830646275618099
Black or White,3,14.5,754,9000000,['Drama'],en,['Treehouse Pictures'],['United States of America'],2014-09-06,121.0,6213362,3408,1823.0,0.6903735555555556,Sat,Sep,Yes,2014,6.954242509439325,6.793326657012853,3.532499586094662,1707782.0,5205.0,352.0,69,217,pos,318400.0,1599605.0584847939,298231.419830844,6.2324324317865045,6.20401276884768,1.1613680022349748,2.877371345869774,5.502973059065631,12.605625040721513
Bleed for This,2,7.377358490566038,391,6000000,['Drama'],en,"['Younger Than You', 'Sikelia Productions', 'Verdi Productions', 'Bruce Cohen Productions']",['United States of America'],2016-11-04,116.0,2366810,1528,1549.0,0.3944683333333333,Fri,Nov,Yes,2016,6.778151250383644,6.374163395544827,3.1841233542396714,1505826.0,540.0,33.0,131,-77,neg,334912.0,1419103.0366492146,315623.87434554973,6.1777747915156604,6.15201392937124,0.8679008877950778,2.5921767573958667,5.524930708723552,12.66230651257546
Blended,2,12.037735849056604,638,40000000,['Comedy'],en,"['Happy Madison Productions', 'Karz Entertainment', 'Warner Bros.', 'Gulfstream Pictures']",['United States of America'],2014-05-21,117.0,14284031,4018,3555.0,0.357100775,Wed,May,Yes,2014,7.602059991327962,7.1548507840518525,3.604009932412231,9565848.0,23324.0,2148.0,52,105,pos,992623.0,8759180.227386935,908917.1973932161,6.9807234757115975,6.942463462403029,1.0805448091203733,2.8048206787211623,5.996784333985784,13.72000927703383
Blood Ties,1,6.830188679245283,362,25500000,"['Thriller', 'Crime', 'Drama']",en,"['Wild Bunch', 'LGM Productions', 'Les Productions du Trésor', 'Mars Distribution', 'Canal+', 'France Télévision', 'Worldview Entertainment', 'Ciné+', 'M6', 'France 3 Cinema', 'Caneo Films', 'Grisbi Productions', 'France 4', 'W9', 'Chi-Fou-Mi Productions', 'Treasure Company']","['France', 'United States of America']",2013-08-22,128.0,2760,2760,1.0,0.00010823529411764706,Thu,Aug,No,2013,7.4065401804339555,3.4409090820652177,3.4409090820652177,874487.0,689.0,68.0,95,0,zero,48216.0,795933.3461030383,43884.84015852048,5.9417533577023685,5.900876700109922,0.8344327009323766,2.558708570533166,4.683191178459855,10.68932421273909
Blue Jasmine,1,7.5,390,18000000,"['Comedy', 'Drama']",en,['Perdido Productions'],['United States of America'],2013-07-25,98.0,612064,102011,6.0,0.034003555555555565,Thu,Jul,No,2013,7.255272505103306,5.7867968361874205,5.0086470049160665,39007.0,47.0,17.0,53,0,zero,1210.0,28645.765625,888.59375,4.591142550323421,4.457060434275252,0.8750612633917001,2.591064607026499,3.0827853703164503,6.789640156941173
Blue Like Jazz,3,8.754716981132075,464,1250000,"['Drama', 'Comedy']",en,['Ruckus Films'],['United States of America'],2012-04-13,106.0,261190,1921,136.0,0.208952,Fri,Apr,No,2012,6.096910013008057,5.416956545390343,3.2835273648616936,418374.0,1133.0,59.0,47,0,zero,9057.0,397665.89093959733,8608.70889261745,5.621564687313844,5.599518341773024,0.9422421109540918,2.6665179805548807,3.95698436774276,9.06052963177766
Blue Valentine,3,9.51923076923077,495,3500000,"['Drama', 'Romance']",en,"['Hunting Lane Films', 'Silverwood Films', 'Incentive Filmed Entertainment', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies', 'Cottage Industries']",['United States of America'],2010-12-27,112.0,193728,48432,4.0,0.055350857142857146,Mon,Dec,Yes,2010,6.544068044350276,5.28719239494046,4.6851324036124975,2526739.0,5025.0,172.5,78,259,pos,290222.0,2442878.9754689755,280589.8124098124,6.402560383703106,6.387901951792126,0.9786018552987696,2.694605198933569,5.462730330625696,12.54464913954027
Boyhood,2,6.433962264150943,341,4000000,['Drama'],en,"['IFC Films', 'Detour Filmproduction']",['United States of America'],2014-06-05,164.0,387618,77524,5.0,0.09690449999999999,Thu,Jun,No,2014,6.6020599913279625,5.588403936384826,4.889436172880561,62522.0,97.0,9.0,46,91,pos,5795.0,57213.52830188679,5302.971698113208,4.796032862102606,4.75749873110408,0.8084785093917086,2.5327543789924976,3.7630534402996147,8.576022640165167
Breathless,3,10.584905660377359,561,5000000,"['Comedy', 'Thriller']",en,['Anchor Bay'],['United States of America'],2012-01-04,91.0,4384369,3776,1161.0,0.8768738000000001,Wed,Jan,Yes,2012,6.698970004336019,6.641907098377751,3.5770319856260318,61020.0,28.0,4.0,220,133,pos,8359.0,53392.5,7314.125,4.785472203306388,4.727480256328701,1.0246869916553725,2.748962861256161,3.922154325231059,8.897562689074633
Broken City,2,14.867924528301886,788,56000000,"['Thriller', 'Crime', 'Drama']",en,"['Regency Enterprises', 'Inferno International', '1984 Private Defense Contractors', 'Closest to the Hole Productions', 'New Regency Pictures', 'Emmett/Furla Films', 'Envision Entertainment Corporation', 'Black Bear Pictures', 'Leverage Communications']",['United States of America'],2013-01-18,109.0,8268908,3156,2620.0,0.14765907142857146,Fri,Jan,Yes,2013,7.748188027006202,6.9174481599893305,3.4991369945373827,374983.25,174.5,9.75,110,133,pos,43661.0,355140.17435549526,41350.58073270014,5.574011868807615,5.550399803571724,1.1722503478887663,2.8965262174895554,4.640093678453019,10.629841744674865
Bullet to the Head,4,17.943396226415093,951,55000000,"['Action', 'Crime', 'Thriller']",en,"['Dark Castle Entertainment', 'After Dark Films', 'IM Global', 'Automatik Entertainment', 'Silver Reel', 'EMJAG Productions', 'Millar Gough Ink', 'Headshot Films']","['Switzerland', 'United States of America']",2013-01-31,92.0,4548201,1892,2404.0,0.08269456363636364,Thu,Jan,Yes,2013,7.740362689494244,6.657839649345061,3.276921132065774,92558.0,262.0,21.5,172,182,pos,14996.0,85538.61022927689,13858.73721340388,4.966413961778309,4.932162189869128,1.2539046473366249,2.978180516937414,4.175975431749513,9.536671158449092
Bully,5,27.115384615384617,1410,1100000,"['Drama', 'Documentary']",en,[],['United States of America'],2011-04-23,92.0,47502,7917,6.0,0.04318363636363636,Sat,Apr,No,2011,6.0413926851582245,4.676711895323356,3.8985606449397117,1483681.0,6722.0,442.0,300,-182,neg,160109.0,1392141.7758235622,150230.6948632049,6.17134053515318,6.143683466109645,1.4332157690205807,3.1492191126553797,5.204415745039094,11.919927357374966
Buried,4,14.442307692307692,751,1987650,"['Drama', 'Thriller', 'Mystery']",en,"['Studio 37', 'Versus Entertainment', 'The Safran Company', 'Dark Trick Films']","['Spain', 'United States of America', 'France']",2010-09-24,94.0,100268,9115,11.0,0.05044550096848037,Fri,Sep,Yes,2010,6.298339913033736,5.001162352354122,3.959756672990995,22873.0,16.0,5.0,145,105,pos,1944.0,17427.04761904762,1481.142857142857,4.359323129976207,4.241223817898213,1.159636593369369,2.8756399370041685,3.288696260590256,7.300569269536743
Burlesque,2,9.076923076923077,472,55000000,"['Drama', 'Romance']",en,['Bedford Falls Productions'],['United States of America'],2010-11-23,119.0,11947744,3934,3037.0,0.21723170909090908,Tue,Nov,Yes,2010,7.740362689494244,7.07728590856061,3.5948343555833184,2686583.0,6975.0,197.0,114,-70,neg,111574.0,2612788.123954267,108509.29308421639,6.429200262319631,6.417104193375121,0.9579386549992887,2.673941998634088,5.047563003095555,11.594591098840626
Byzantium,2,8.865384615384615,461,10000000,"['Drama', 'Fantasy', 'Thriller']",en,"['Irish Film Board', 'Lipsync Productions', 'Number 9 Films', 'Demarest Films', 'Parallel Film Productions', 'WestEnd Films']","['Ireland', 'United Kingdom', 'United States of America']",2012-09-09,118.0,16643,2774,6.0,0.0016643,Sun,Sep,Yes,2012,7.0,4.221231613181412,3.443106456737266,1335046.0,2532.0,208.0,105,0,zero,67394.0,1233699.4423357665,62277.95912408759,6.125496229896844,6.091209368421773,0.947697581754849,2.663700925389648,4.828621233584548,11.039362856048252
